video_id,title,publishedAt,channelId,channelTitle,categoryId,video_url,trending_date,tags,view_count,likes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,channel_creation_date,channel_subscriber_count,channel_video_count,channel_description,channel_image,channel_country,channel_total_views,channel_keywords,channel_url
"AtcJ1If7aUs","Оживили Тойоту за час. А казалось…","2024-10-24T13:00:11Z","UCbhggnCHlPJQVkIzmfCJUXw","Ильдар Live","22","https://www.youtube.com/watch?v=AtcJ1If7aUs","24.24.10","эльдар,лайф,лайв,лаиф,лаив,live,laif,life,эльдпр,ильдар,ильдпр,авто,бодбор,подбор,тойота,тоета,тоёта,тайота,toyota,carina,corolla,ED,карина,королла,корола,JDM,японская,праворульная,правый,руль,3s,3s fe,Олег,осциллограф,мап,владелец,зеленая,мотор,двигатель,оживление,оживляем","863980","57977","2570","https://i.ytimg.com/vi/AtcJ1If7aUs/default.jpg","False","False","Сегодня у нас очередная «не ломающаяся» Тойота. Сколько их было? Эта Тойота еще из тех времен, про которые принято говорить «Раньше было лучше». Мини Марк 2 в 90 кузове, причем, настоящая, Японка!Неужели, она тоже могла сломаться? Как Вы понимаете, могла :)Легкий и веселый видос про старый JDM.Всем Добра!Основной канал: https://www.youtube.com/c/quattro882Ильдар Live это официальный канал группы компаний АП. Работаем c 2013 года. По всей России. Чем мы можем Вам помочь:✔ Подбор автомобилей с гарантией. Проверка по 105 пунктам. Экспертиза, оценка авто: https://podbor.org/?utm_source=youtube&utm_medium=social&utm_campaign=live_channel✔ Страхование по всей России ОСАГО/КАСКО: https://ins.podbor.org✔ Автосервис. Ремонт, обслуживание авто в Москве: https://service.podbor.org✔ Вкуснейший натуральный Мёд с пасеки моего отца: https://honey.podbor.org✔ Хочешь работать в нашей компании? Го сюда: https://job.podbor.orgДля тех, кто хочет поддержать наш Благотворительный проект: https://podbor.org/charity/Обращайтесь! Мы всегда Вам рады!","2016-05-10T13:48:32Z","1450000","85","Ильдар Авто-подбор это официальный канал группы компаний АППодбор подержанных автомобилей.Выездная диагностика. Проверка бу авто перед покупкой по 105 пунктам: состояние двигателя и АКПП, электрика и электроника, кузов и ходовая.Оценка целесообразности покупки автомобиля. Проверка технической и юридической чистоты.Единый номер: 8 (800) 555-25-74Наш адрес в Москве: Духовской пер., д. 14, 1 этажРаботаем с 9:00 до 21:00. Без выходных. Наш сайт: авто-подбор.рфКонсультации бесплатно! Обращайтесь!Наши Техцентры: 1) г. Москва, Остаповский проезд, д6 с12) г. Москва, ул. Декабристов, д47Страхование ОСАГО, КАСКОНаша группа ВК: http://vk.com/cars_podborИльдар в Facebook : https://www.facebook.com/AutoPodborRF/Рекламы на этом канале нет! Просьба не писать предложения по рекламе!На почту пишите Ваши предложения и заявки на Оживление Мертвеца.Не забывайте указывать город и телефон. Всем добра!","https://yt3.ggpht.com/ytc/AIdro_l2tFhH-dJVmQdRtwIaP83SAjyFt-583mxVGN8mX2pCoi4=s88-c-k-c0x00ffffff-no-rj","RU","194611015","подбор автомобилей подбор авто спб авто-подбор.рф авто-подбор.рф спб автоподбор спб автоподбор автоэксперт автоэксперт в спб эксперт по подбору авто помощь при покупке спб Санкт-Петербург как не купить битый авто проверка перед покупкой специалист по подбору авто","https://www.youtube.com/channel/UCbhggnCHlPJQVkIzmfCJUXw"
"dG40rJ2S8M0","Защита от микроволновки @CrackerMilk","2024-10-24T09:27:07Z","UCxSZ3_IiSLUy2sQ9D40tEtw","История одного вокалиста","22","https://www.youtube.com/watch?v=dG40rJ2S8M0","24.24.10","[none]","238264","9243","76","https://i.ytimg.com/vi/dG40rJ2S8M0/default.jpg","False","False","","2016-08-16T07:19:11Z","900000","1812","8af5d643-4616-475a-83b1-0da83127b48dПо вопросам сотрудничества gorkypark@mail.ru Телеграмм https://t.me/jackiedigrizhttps://boosty.to/jackiedigriz/donateПереводы и озвучка","https://yt3.ggpht.com/hKkj0ITwXoSHxMVtPLVJPjdqZ0HMeTj9EqLpoHGGnn6LFfUFiNsKcGv4wWKec-AkPQ1Iu0MlgQ=s88-c-k-c0x00ffffff-no-rj","US","1010219487","музыка путешествие влог развлечения озвучка переводы с английского озвучивание видео Вокал кавер группа","https://www.youtube.com/channel/UCxSZ3_IiSLUy2sQ9D40tEtw"
"vhu45ZuzZ-A","Three NEW MAPS in Update 0.31.0 Nightmare | Standoff 2","2024-10-24T13:00:59Z","UC7FmLoQa5uWZKGg4pxgKmLg","Standoff 2 Live","20","https://www.youtube.com/watch?v=vhu45ZuzZ-A","24.24.10","стандофф 2,хэллоуин в стандофф,хелуин стандофф,хэлоуин стандофф,хелловин стандофф,новые карты,новый режим стандофф,скины,обнова,трейлер,стандофф 2 лайв,standoff 2 maps,halloween standoff 2,standoff event,ивентовая обнова,хэллоуинская обнова,трейлер карт,хэлуин обновление стандофф,стендоф,Axlebolt,аксельболт","275435","17146","2422","https://i.ytimg.com/vi/vhu45ZuzZ-A/default.jpg","False","False","This time we have not one, but three festive maps for you in update 0.31.0, Nightmare.Check out the themed locations where the events of the new temporary mode are going to take place.Play Standoff 2: https://app.adjust.com/1ae3lfwj Discord: discord.gg/standoff2Facebook: https://www.facebook.com/Standoff2Official/YouTube Main Channel: https://www.youtube.com/@Standoff2Game X (Twitter): https://x.com/Standoff2ENInstagram: https://www.instagram.com/officialstandoff2en/TikTok: https://www.tiktok.com/@standoff2_en#standoff2 #update #nightmare","2024-01-17T08:21:47.211004Z","1120000","131","Standoff 2 Live is an official channel of the developers of Standoff 2 — a mobile shooter. On this channel, you'll find the latest news from the game world, development secrets, Easter eggs, memes, promo codes, answers to frequent questions, and much more!","https://yt3.ggpht.com/L0K-d1aCTgtuOYgB4JXubOq94oyjXVf4V4fnoSUs7HwLgF-1Kj2c8O3xF-tXHvkbY7GgFkQz=s88-c-k-c0x00ffffff-no-rj","CY","173604038","Standoff 2 Сэндофф Стандофф Мобильные игры Mobile games shooter fps multiplayer game free to play мобильные игры шутер стрелялка промокоды промо ножи аксельболт кейсы тактический шутер экшен голда кланы скины спин батл пасс сезон акр дигл so2 tactical shooter pvp promo promo codes axlebolt action game standoff knife case gold clan skill skins spin bp battle pass season akr p90 deagle","https://www.youtube.com/channel/UC7FmLoQa5uWZKGg4pxgKmLg"
"hlA4gHbfNCc","Барселона — Бавария | Лига чемпионов. Обзор матча 3 тура","2024-10-23T21:50:51Z","UChy3QOSo02flf8Ztq_R8q3A","Okko Спорт ","17","https://www.youtube.com/watch?v=hlA4gHbfNCc","24.24.10","окко спорт,окко,футбол,лига чемпионов,лч,3 тур лч,обзор матча,хайлайты,обзор,гол,сейв,Барселона,Бавария,Рафинья,Левандовски,Кейн,Ямал,Гави,Педри","537853","12143","895","https://i.ytimg.com/vi/hlA4gHbfNCc/default.jpg","False","False","Смотри лучшие моменты матча «Барселона — Бавария», который состоялся 23 октября 2024 года в рамках 3 тура Лиги чемпионов.Самые крутые спортивные трансляции — Лига чемпионов, Лига Европы, Лига конференций, Лига 1, Лига 2, чемпионат Саудовской Аравии, Кубок Нидерландов, Суперкубок Нидерландов, Кубок Либертадорес, Южноамериканский кубок, Рекопа Южной Америки, чемпионат Аргентины, Кубок Профессиональной лиги Аргентины, Отборочный турнир ЧМ-2026 по футболу в Африке и товарищеские матчи, а также хоккей, баскетбол, биатлон, фигурное катание и ММА онлайн и в записи, в отличном качестве, на нескольких устройствах, с лучшими комментаторами или интершумом — в сервисе Okko: https://okko.tv/s/4ov#ЛигаЧемпионов #Барселона #Бавария #Окко","2023-06-27T11:25:52.139415Z","218000","1876","Привет! Это официальный канал сервиса Okko Спорт. Здесь вы найдете хайлайты всех футбольных и баскетбольных матчей, которые мы показываем, прокаты топовых фигуристов, фрагменты биатлонных гонок, а ещё шоу и подкасты от нашей редакции под руководством Владимира Стогниенко и Романа Гутцайта. В сервисе Okko вы можете посмотреть все матчи Лиги чемпионов, Лиги Европы и Лиги конференций, а также Лигу 1, Саудовскую Про-Лигу, чемпионат Бельгии, чемпионат Аргентины, Кубок Либертадорес, Лигу наций, отбор на Евро, международные и российские турниры по фигурному катанию ISU, биатлон IBU, баскетбольные Евролигу и Еврокубок, бои Brave CF и PFL и другой спорт!#Окко #Лигачемпионов #Футбол #Баскетбол #Фигурноекатание #Теннис #ММА #Евро","https://yt3.ggpht.com/kXiAI_wUIc1R0jTHxUdjmIybnzwogC-j5lnDvK2T3Wu9jFpMum0goZDXzUMbD9RaU_NS4mfKqss=s88-c-k-c0x00ffffff-no-rj","ES","50648272","окко окко спорт okko ла лига кубок италии чемпионат аргентины млс футбол евролига фигурное катание еврокубок баскетбол стогниенко лига наций отбор на евро 2024 квалификация евро 2024 биатлон кубок голландии суперкубок голландии суперкубок италии суперкласико эль класико барселона реал","https://www.youtube.com/channel/UChy3QOSo02flf8Ztq_R8q3A"
"S0DVsWXS4Uo","СРОЧНО! ЗАПУЩЕНА КАТАСТРОФА... КАРАСЕВ: ОКНО ПЕРЕГОВОРОВ ОТКРЫЛОСЬ! СБРОШЕНА КОРЕЙСКАЯ КАРТА...","2024-10-24T12:06:50Z","UCHgiqmsIHN2PlQnBIRFRGGg","Politeka Online","25","https://www.youtube.com/watch?v=S0DVsWXS4Uo","24.24.10","карасев,вадим карасев,карасев вадим,карасев вадим последнее,карасев интервью,карасев политика,карасев новое,вадим карасев последнее,вадим карасев сегодня,карасев политека,карасев последнее,геополитика,политека карасев,карасев прямой эфир,политека,зеленский,карасёв,карасёв вадим,карасёв последнее,карасев ютуб,карасев трансляция,война 2024,карасев видео,карасев последнее видео,путин,аналитика,фронт,эдуард глёза,план зеленского,брикс,брикс в казани,кндр","702341","17410","3075","https://i.ytimg.com/vi/S0DVsWXS4Uo/default.jpg","False","False","Прямой эфир с Вадимом Карасевым на #политека_онлайн. https://www.youtube.com/@UC1vCu8GeDC7_UfY7PKqsAzg Ведущий - Эдуард ГлёзаПоделитесь этим видео - https://youtube.com/live/S0DVsWXS4UoВ студии Politeka Online Карасёв Вадим Юрьевич24.10.2024Таймкоды:00:00 Выход из войны или катастрофа?14:50 Границы 1991 и наступательная украинизация19:48 Горькое послевкусие БРИКС!42:00 Демографическая катастрофа или развитие Украины 55:00 Новый план на войну в Украине#карасев #война #политика #аналитика #рекомендованные #новости    #эдуард_глёзаЕсли вы хотите поддержать канал ПОЛИТЕКА -✅Поставьте лайк этому видео, напишите комментарий и поделитесь им в своих соцсетях.✅Подписывайтесь на наш канал Политека Онлайн, жмите на 🔔 и выбирайте все уведомления, чтобы не пропустить новые видео https://www.youtube.com/c/PolitekaOnline?sub_confirmation=1✅Станьте спонсором канала Politeka Online, и вы получите доступ к эксклюзивным бонусам. Подробнее: https://www.youtube.com/channel/UCHgiqmsIHN2PlQnBIRFRGGg/joinПодпишитесь на Политеку в твиттере https://twitter.com/PolitekaOВсе актуальные новости Украины и мира в одном приложении MY.UA:Google Play - https://cutt.ly/2IPI5MkApp Stope - https://apple.co/3FOMyH4Подписывайтесь также на каналы:People Life - https://www.youtube.com/channel/UCLlUjg4ipS_SgwhLgg0yQRA?sub_confirmation=1 PolitБюро –самые актуальные новости https://www.youtube.com/channel/UCas2_yXFXTsAiYxY4WfenqQ?sub_confirmation=1Мнение гостя не всегда совпадает с нашим, но мы считаем нужным предоставлять зрителям разные точки зрения.","2016-11-16T10:42:01Z","1200000","7897","Подписывайтесь на канал #Politeka_Online (Политека Онлайн) https://www.youtube.com/c/PolitekaOnline?sub_confirmation=1Наши социальные сети: https://twitter.com/PolitekaOНаш сайт: https://politeka.netКанал для тех, кто хочет разобраться в сути происходящего, но не имеет времени на бесконечный серфинг по лентам новостей. Сопоставить все факты и рассказать о сложном простыми словами – высший пилотаж, на котором строится каждый наш материал.Мы работаем в жанре объяснительной журналистики, который берут на вооружение авторитетные издания по всему миру. New York Times, Los Angeles Times и The Guardian уже многие годы объясняют новости для западных аудиторий – теперь такая привилегия есть и у украинских читателей.Мы предоставляем площадку, чтобы высказаться людям с разными взглядами и убеждениями. Редакция может не разделять мнения гостей.","https://yt3.ggpht.com/ytc/AIdro_mx1kf-8H2WFvVKz3Ys2cssyrTAqSVfkIOWbRnCgA9HSLo=s88-c-k-c0x00ffffff-no-rj","UA","675988621","политека политека онлайн politeka новости новости украины politeka online новости сегодня новости сегодня правда об украине кому верить геополитика прямой эфир зеленский война в украине россия украина война новости сегодня новости украины","https://www.youtube.com/channel/UCHgiqmsIHN2PlQnBIRFRGGg"
"2BMDKh0Ftuk","😱ЧТО? В Айфоне ПРО нет 120 герц? 🤯","2024-10-23T09:09:58Z","UCFH0UHHsrVxe0LOq5BasRfA","Не шарю!","28","https://www.youtube.com/watch?v=2BMDKh0Ftuk","24.24.10","[none]","909793","43433","1153","https://i.ytimg.com/vi/2BMDKh0Ftuk/default.jpg","False","False","","2018-12-19T17:32:42Z","240000","806","Дороу! Меня зовут Павел и мне нравится снимать и монтировать видео. Не скажу что я гик или знаток технологий, поэтому могу ошибаться, могу нести чушь, но постараюсь делать это уверенно)) хахахаЭксклюзивный партнёр ATLAS Team. По вопросам сотрудничества: nesharu@atlasteam.agency или в Telegram @ATLAS_adv","https://yt3.ggpht.com/ytc/AIdro_lC6K1Ahf4OwUOwaRvdX-yAXZZLF4dbCvZoWrB1--AHwcU=s88-c-k-c0x00ffffff-no-rj","RU","176174629","Технологии обзор новости истории брендов","https://www.youtube.com/channel/UCFH0UHHsrVxe0LOq5BasRfA"
"qUjjwTLzVt8","Я СТАЛ САМЫМ СИЛЬНЫМ ЧЕЛОВЕКОМ В ГТА 5 ! - ФЛЕЙЗИН СТАЛ КАЧКОМ НА 24 ЧАСА","2024-10-24T11:30:30Z","UCCxjEtqox7wP7PPMX8rACdg","Flazin","20","https://www.youtube.com/watch?v=qUjjwTLzVt8","24.24.10","flazin,флейзин,гта,гта 5,gta,gta 5,гта 5 онлайн,ГТА 5 ОНЛАЙН,ГТА 5,gta 5 online,24 часа слежу,флейзин новые видео,флейзин новые серии,флейзин гта 5,флейзин стал качком,флейзин качок,флейзин стал самым сильным,стал самым сильным человеком,самый сильный человек,флейзин стал самым сильным качком,стал качком,стал качком в гта 5,24,часа,24 часа,стал качком на 24 часа,флейзин стал качком на 24 часа,я стал качком на 24 часа,flazin гта 5","250854","22728","1086","https://i.ytimg.com/vi/qUjjwTLzVt8/default.jpg","False","False","Прувэт Чебурек ! Сегодня флейзин станет самым сильным качком в гта 5 !😰Будет весело и интересно😄 Досмотри видос ДО КОНЦА и не забудь зарядить ЛАЙКОМ!👍👇 Я тута 👇💬 Телега: https://t.me/flazin7📱 ВК: https://vk.com/flazin💎Группа ВК: https://vk.com/flazina🔥Чебурек из видео:📦 Джел:  @prostojell 👴Дед:  @zloyboris 🐺 Флейзин – твой друг в мире GTA 5🎬 Подпишись, чтобы не пропустить всё веселье!👊ЗА МНОЙ ОХОТИТЬСЯ СОНИК ПОЖИРАТЕЛЬ В ГТА 5 ! - 24 ЧАСА СПАСАЮСЬ В GTA 5","2017-05-09T07:36:14Z","5570000","1710","Прувет меня зовут Паша Флейзин🐺!!🔥 Я снимаю крутые и весёлые видео по игре ГТА 5 🎮 !) Я надеюсь ты подпишешься на мой канал!)😄 ❤️НОВОЕ ВИДЕО в 14:30❤️ по МСК!)","https://yt3.ggpht.com/eOroChGFgJhoA0j98Waflcf3KAzhy3hVg_qn_hWUfGJdPujggiwETjJvjnI-11YUyoSDYDR9EEI=s88-c-k-c0x00ffffff-no-rj","BY","1563289190","Flazin Флейзин flazin флейзин флэйзин гта 5 гта гта 5 онлайн гта онлайн гта 5 моды гта моды gta gta 5 gta 5 online gta mods эксперименты битва битва гта 5 битва гта флейзин гта 5 флейзин гта флейзин gta флейзин gta 5 flazin гта 5 flazin гта flazin гта 5 онлайн","https://www.youtube.com/channel/UCCxjEtqox7wP7PPMX8rACdg"
"LljX45gseHY","МЭЙБИ БЭЙБИ — Hit Em Up (DISS)","2024-10-24T11:00:00Z","UCBhNW531Uyx1ooaWlcepyvg","МЭЙБИ БЭЙБИ","10","https://www.youtube.com/watch?v=LljX45gseHY","24.24.10","Мэйби бэйби,Мейби бейби,Дисс,Diss,2pac,Hit em up,Тупак,Mia boyko,Instasamka,Moneyken,Мэй,Мия бойка,Инстасамка,Маникен,Френдзона","140700","18885","1412","https://i.ytimg.com/vi/LljX45gseHY/default.jpg","False","False","трек на стримингах: https://rmlink.me/Hit-Em-Upконцерты: https://maybeland.meмерч: https://maybeland.storehttps://t.me/asskorbinkahttps://instagram.com/frend_baby/https://vk.com/maybebabyhttps://www.tiktok.com/@frendtokhttps://l.likee.video/p/wp1qUzWritten & Directed by Sasha Needmor & MIPUNGAFalga Studio Production DoP: Slava Bulykin Producer: Kate TarasovaProducer assistant: Sofia ChirkovaDirector assistant: Radmila Akhmetova1AC: Aleksey OzorninLighting team: A_brakee lightsGaffer: Anton KolesnikovLight tech: Maksim Eroshkin, Kirill Dubinin, Boris Vasilistov SFX effects: Stunt-ProStyle: Tanya VelvetStyle assistant: Polina Medvedeva Make-up & hair artist: Maria SamsonMake-up assistant: Lesya MorkovichProduction designer: Aziz ZaripovProduction assistants: Alexander RybakovEdit/CG: Sasha NeedmorСolor: Artem Knysh Backstage photo: Lola Graham\Backstage video:  Philipp Svistunov-ReivakhCast: Ivan Karev, Polina Shokina Dancers: Evelina Abramenko, Anya Maryasova, Arina Frolova, Ekaterina Muraveva, Ulyana Antonova SPECIAL THANKS TO: TSUM MOSCOW, DLT SPB #мэйбибэйби #diss #hitemup","2022-04-15T19:28:18.102363Z","381000","190","PRINCESS 👑 ","https://yt3.ggpht.com/dZiq69jqy4rsdzE0yaxjYM47jDzTNU7RCkHtCajHnSe85FCQNLfv1AzryErmFUmzugNADZWrbw=s88-c-k-c0x00ffffff-no-rj","RU","155982150","МЭЙБИ БЭЙБИ","https://www.youtube.com/channel/UCBhNW531Uyx1ooaWlcepyvg"
"e62c9ulZRjc","БЕРЕМЕННА В 16 - 7 ВЫПУСК, 2 СЕЗОН  (МАМА В 16)","2024-10-24T12:38:11Z","UC9oLBiosH8I3muPxumGEVIg","Кузьма","24","https://www.youtube.com/watch?v=e62c9ulZRjc","24.24.10","Кузьма,Никита Гридин,Кузьма Гридин,Гридин","152075","7288","462","https://i.ytimg.com/vi/e62c9ulZRjc/default.jpg","False","False","🔥 Скидка 10% на любую консультацию от Work5 — https://work5.study/s/KUZMA18🔥 Промокод — KUZMA18Покупай мерч «Эмпат», «Балдёж» и «Рыжик» - http://spbtusa.ru/kuzmaПодпишись на Кузьму - https://goo.gl/nw9B3AПодпишись на @JuliusSpeak Новый канал телеканала Ю - @mamav16 Наш магазин СПБ ТУСА:https://vk.com/spbtusaruhttps://t.me/spbtushttps://instagram.com/spbtusa_shopЕще меня можно найти тут: Телеграм - https://t.me/Kuzma671games3Твич - https://www.twitch.tv/kuzma671Вк - https://vk.com/meduzyaПо вопросам рекламы пишите в телеграм - @SpbtusareklamaРеклама ИНН 540535727161 erid:2VtzqxQDsTa","2012-09-24T11:46:51Z","2880000","1465","","https://yt3.ggpht.com/ytc/AIdro_m-xkcb0AXm5jNNUEe89eJceT-EHDMfzpVb7mV-HRbSlUI=s88-c-k-c0x00ffffff-no-rj","RU","915160356","кузьма кузьма реакция балдёжный подкаст","https://www.youtube.com/channel/UC9oLBiosH8I3muPxumGEVIg"
"FuE1c-nvI2Y","Как я выжил при Иване Грозном. Гид для путешественников во времени | ФАЙБ","2024-10-24T09:10:14Z","UCRQPJnq3IFviqmIxb9_5FaQ","Файб","22","https://www.youtube.com/watch?v=FuE1c-nvI2Y","24.24.10","саша файб,александр файб,файб,faib,фаиб,простые вещи,простовещи,минаев,сергей минаев,серийный номер,1570,как выжить во времена ивана грозного,файб грозный,иван грозный,иван васильевич меняет профессию,грозный фильм,рюриковичи,путешествие,машина времени,иван 4,православие,баня,русский язык,молитва,деньги,опричнина,опричники,владимир,суздаль,москва,16 век,история руси,история фильм,курбский,россия,варламов,кац уроки истории,GEO,послезавтра,редакция,redroom,сулим","256829","31070","2931","https://i.ytimg.com/vi/FuE1c-nvI2Y/default.jpg","False","False","Читайте и слушайте новую книгу Виктора Пелевина «Круть» эксклюзивно по подписке в Яндекс Книгах: https://clck.ru/3DhxQFПодключайте сервис Чеки от ЮКаssа по ссылке https://bit.ly/40fdjlZ - экономьте на аренде онлайн-кассы и избавляйтесь от рутины.Реклама. Рекламодатель ООО НКО «ЮМани», ИНН 7750005725,  Лицензия Банка России № 3510-К. 0+, Erid: 2VtzqwTAK2qЯндекс Go — со всем легко заказать любимую еду! Скидка 300 рублей на первый заказ от 800 рублей по промокоду OGOEDA в период с 01.10.2024 по 31.12.2024: https://ya.cc/t/IXrGEAvW5V83Q7🌟Приходите на мою лекцию Искусство пропаганды: https://faib.media/lectures🐊Смотрите мою Лекцию о Теориях заговора: https://faib.media/zagovorПодписывайтесь на мой телеграм-канал, чтобы узнать еще больше: https://t.me/etofaib/ Это самое необычное историческое видео, которое вы смотрели за последний год. Мы отправляемся в 1570 год, во времена Ивана Грозного и рассказываем, как там выжить, если вы – обычный человек из 21 века, который вполне мог не любить историю в школе. Пристегнитесь.===Все книги выпуска: http://faib.media/booksСоцсети:Telegram: https://t.me/etofaibInstagram*: https://instagram.com/sashafayb Мой ютуб с короткими видео: https://www.youtube.com/channel/UCGjqnAIqvrWts_pm4hLe5Eg/#1570 #грозный #путешествиеПо всем вопросам faybtube@gmail.com*Instagram — проект Meta Platforms Inc., деятельность которой в РФ запрещена и признана экстремистской","2021-11-17T20:25:47.610368Z","1520000","96","Гуманитарный научпоп от преподавателя Вышки. Канал, где интересные истории не просто рассказывают, но и пытаются объяснить.","https://yt3.ggpht.com/1jbs4gxV3bPyB2uN4bv_QCR8zhf7fbcOdnQq3-gLxZ46scUXa9ej9SS68TrbqesOUrVystEJ=s88-c-k-c0x00ffffff-no-rj","RU","125914066","история исторический канал социальные науки гуманитарный научпоп","https://www.youtube.com/channel/UCRQPJnq3IFviqmIxb9_5FaQ"
